Name,Rating,Price Rs,RAM Gb,ROM Gb,Expandable GB,Size Cm,Size Inch,R1 Cam MP,R2 Cam MP,R3 Cam MP,R4 Cam MP,Battery Mah,Processor,Image
"Samsung Galaxy S8 Plus (Maple Gold, 64 GB)",4.6,"53,990",4,64,256,15.75,6.2,12,0,0,0,3500,Exynos 8895 Octa Core 2.3GHz Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Gionee F10 (Blue, 32 GB)",4.2,"7,990",3,32,256,15.47,6.09,13,2,0,0,3550,Octa Core Processor Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Tecno SPARK 6 AIR (OCEAN BLUE, 32 GB)",4.3,"7,923",2,32,256,17.78,7,13,0,0,0,6000,MediaTek Helio A22 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Lava Z66 (Marine Blue, 32 GB)",4.1,"7,777",3,32,128,15.44,6.08,13,5,0,0,3950,Octa Core Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy S8 Plus (Coral Blue, 64 GB)",4.6,"53,990",4,64,256,15.75,6.2,12,0,0,0,3500,Exynos 8895 Octa Core 2.3GHz Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Realme 2 Pro (Black Sea, 64 GB)",4.5,"11,490",4,64,256,16,6.3,16,2,0,0,3500,Qualcomm Snapdragon 660 Octa Core 1.95GHz AIE Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Lava Z66 (Berry Red, 32 GB)",4.1,"8,490",3,32,128,15.44,6.08,13,5,0,0,3950,Octa Core Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Redmi K20 Pro (Carbon Black, 256 GB)",4.5,"31,999",8,256,256,16.23,6.39,48,13,8,0,4000,Qualcomm Snapdragon 855 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy A21s (White, 64 GB)",4.2,"16,499",6,64,512,16.51,6.5,48,8,2,2,5000,Exynos 850 Octa Core Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Vivo V17Pro (Midnight Ocean Black, 128 GB)",4.5,"29,499",8,128,256,16.36,6.44,48,13,8,2,4100,Qualcomm Snapdragon 675 AIE Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Tecno Camon I Twin (Gold, 32 GB)",4.4,"9,990",3,32,256,15.24,6,13,0,0,0,4000,Snapdragon 425 Quad-Core Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Tecno Camon i Sky (midnight black, 16 GB)",4.1,"7,950",2,16,256,13.84,5.45,13,0,0,0,3050,Snapdragon 425 Quad-Core Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Honor 10 Lite (Midnight Black, 32 GB)",4.4,"13,999",3,32,512,15.77,6.21,13,2,0,0,3400,Kirin 710 2.2GHz Octa Core Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy A80 (Phantom Black, 128 GB)",4.4,"29,999",8,128,256,17.02,6.7,48,8,0,0,3700,Qualcomm Snapdragon 730G Octa-Core Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy S8 Plus (Orchid Grey, 64 GB)",4.6,"53,990",4,64,256,15.75,6.2,12,0,0,0,3500,8895 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy Note 9 (Alpine White, 128 GB)",4.6,"73,600",6,128,512,16.26,6.4,12,12,0,0,4000,Exynos 9810 octa core Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Vivo Y91i (Ocean Blue, 16 GB)",4.3,"8,350",2,16,256,15.8,6.22,13,0,0,0,4030,MTK Helio P22 Processor,https://rukminim1.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/5/q/e/y91i-32-u-1820-vivo-2-original-imafegpdvpncyxew.jpeg?q=70
"Realme X50 Pro (Rust Red, 128 GB)",4.4,"41,999",8,128,256,16.36,6.44,64,12,8,2,4200,Qualcomm Snapdragon 865 Processor,https://rukminim1.flixcart.com/image/312/312/k6zda4w0/mobile/v/m/q/realme-x50-pro-rmx2076-original-imafpbbvwqm4kjnv.jpeg?q=70
"Realme X50 Pro (Moss Green, 128 GB)",4.4,"41,999",8,128,256,16.36,6.44,64,12,8,2,4200,Qualcomm Snapdragon 865 Processor,https://rukminim1.flixcart.com/image/312/312/k6zda4w0/mobile/h/y/8/realme-x50-pro-rmx2076-original-imafpbbvbwfcpz2r.jpeg?q=70
"Samsung GALAXY M31S (Mirage Black, 128 GB)",4,"25,990",8,128,256,16.51,6.5,64,0,0,0,6000,Exynos 9611 octa core Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"OPPO Reno3 Pro (Sky White, 128 GB)",4.4,"27,990",8,128,256,16.26,6.4,64,13,8,2,4025,MediaTek Helio P95 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy A20s (Black, 64 GB)",4.3,"14,900",4,64,512,16.51,6.5,13,8,5,0,4000,Qualcomm SDM450-B01 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Tecno Camon 15 Pro (Ice Jadite, 128 GB)",4.1,"15,999",6,128,256,16.59,6.53,48,2,5,0,4000,Helio P35 MT6765 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Honor 20 (Sapphire Blue, 128 GB)",4.4,"22,999",6,128,256,15.9,6.26,48,2,16,0,3750,HiSilicon Kirin 980 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"OPPO F9 Pro (Sunrise Red, 64 GB)",4.5,"19,990",6,64,256,16,6.3,16,2,0,0,3500,Mediatek Helio P60 Octacore 2.0 GHz Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Redmi 6 Pro (Red, 32 GB)",4.3,"11,000",3,32,256,14.83,5.84,12,5,0,0,4000,Qualcomm Snapdragon 625 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Gionee P7 (Gold, 16 GB)",3.8,"7,999",2,16,128,12.7,5,8,0,0,0,2300,Quad Core 1.3GHz Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung M01 core (Blue, 32 GB)",3.7,"6,540",2,32,512,13.46,5.3,8,0,0,0,3000,MediaTek | MT6739WW quad core  Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Honor 9x Pro (Phantom Purple, 256 GB)",3.8,"17,999",6,256,512,16.74,6.59,48,8,2,0,4000,Kirin 810 (7 nm Chipset with NPU) Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Honor 9x Pro (Midnight Black, 256 GB)",3.8,"17,999",6,256,512,16.74,6.59,48,8,2,0,4000,Kirin 810 (7 nm Chipset with NPU) Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Nokia 3.2 (Black, 32 GB)",4.1,"11,900",3,32,400,15.9,6.26,13,0,0,0,4000,Qualcomm Snapdragon 429 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Redmi Note 5 (Blue, 64 GB)",4.4,"12,990",4,64,128,15.21,5.99,12,0,0,0,4000,Qualcomm Snapdragon 625 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy M21 (Raven Black, 128 GB)",4.3,"17,890",6,128,512,16.26,6.4,48,8,5,0,6000,Exynos 9611-Octa Core processor Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Redmi Note 9 Pro Max (Interstellar Black, 128 GB)",4.4,"22,999",8,128,512,16.94,6.67,64,8,0,0,5020,Qualcomm Snapdragon 720G Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy M11 (Black, 32 GB)",4.2,"10,888",3,32,512,16.26,6.4,13,5,2,0,5000,Qualcomm Snapdragon (SDM450-F01) Octa Core Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Vivo Y83 (Black, 32 GB)",4.4,"11,770",4,32,256,15.8,6.22,13,0,0,0,3260,Mediatek Helio P22 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Tecno Camon i (Champagne Gold, 32 GB)",4,"8,999",3,32,128,14.35,5.65,13,0,0,0,3050,MediaTek MT6737 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"HTC 10 (Topaz Gold, 32 GB)",4.2,"56,690",4,32,2,13.21,5.2,12,0,0,0,3000,Qualcomm Snapdragon 820 64-bit Quad Core 2.2GHz Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Gionee S10 Lite (Black, 32 GB)",4.1,"9,984",4,32,256,13.21,5.2,13,0,0,0,3100,Qualcomm Snapdragon MSM8920 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Panasonic Eluga I8 (Charcoal Black, 32 GB)",3.8,"8,145",3,32,512,15.8,6.22,13,0,0,0,4000,Meditek Processor,https://rukminim1.flixcart.com/image/312/312/kelptow0/mobile/x/q/7/i-kall-k10-k10-original-imafv8w7amhdsvay.jpeg?q=70
"Vivo Y71 (Matte Black, 16 GB)",4.3,"10,900",3,16,256,15.24,6,13,0,0,0,3360,Qualcomm Snapdragon 425 Processor,https://rukminim1.flixcart.com/image/312/312/jgb5dow0/mobile/x/r/h/vivo-y71-1724-original-imaf48j5gmwpynym.jpeg?q=70
"Vivo Y71 (Gold, 16 GB)",4.3,"10,900",3,16,256,15.24,6,13,0,0,0,3360,Qualcomm Snapdragon 425 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Vivo Y71 (Matte Black, 32 GB)",4.3,"12,000",4,32,256,15.24,6,13,0,0,0,3360,Qualcomm Snapdragon 425 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Redmi 8A (Sunset Red, 32 GB)",4.3,"8,999",3,32,512,15.8,6.22,12,0,0,0,5000,Qualcomm Snapdragon 439 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy M11 (Violet, 32 GB)",4.2,"10,897",3,32,512,16.26,6.4,13,5,2,0,5000,Qualcomm Snapdragon (SDM450-F01) Octa Core Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"OPPO F9 Pro (Starry Purple, 64 GB)",4.5,"21,150",6,64,256,16,6.3,16,2,0,0,3500,Mediatek Helio P60 Octacore 2.0 GHz Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Redmi Note 6 Pro (Blue, 64 GB)",4.5,"14,490",6,64,256,15.9,6.26,12,5,0,0,4000,Qualcomm Snapdragon 636 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy M31 (Space Black, 64 GB)",4.3,"18,105",6,64,512,16.26,6.4,64,8,5,5,6000,Samsung Exynos 9 Octa 9611 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy S20 Ultra (Cosmic Gray, 128 GB)",4.3,"97,999",12,128,1,17.53,6.9,108,48,12,0,5000,Exynos 990 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy J7 Prime (Gold, 16 GB)",4.2,"14,999",3,16,256,13.97,5.5,13,0,0,0,3300,Exynos 7870 Octa Core 1.6GHz Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"OPPO Reno 10x Zoom (Ocean Green, 256 GB)",4.4,"41,990",8,256,256,16.76,6.6,48,13,8,0,4065,Qualcomm Snapdragon 855 Octa Core 2.8 GHz Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Huawei P9 (Titanium Grey, 32 GB)",4.5,"39,999",3,32,128,13.21,5.2,12,12,0,0,3000,HUAWEI Kirin 955 ARM Cortex-A72 64-bit + ARM Cortex-A53 64-bit Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Huawei P9 (Mystic Silver, 32 GB)",4.5,"39,999",3,32,128,13.21,5.2,12,12,0,0,3000,HUAWEI Kirin 955 ARM Cortex-A72 64-bit + ARM Cortex-A53 64-bit Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"OPPO R17 (Neon Purple, 128 GB)",3.9,"36,990",8,128,256,16.26,6.4,16,0,0,0,3500,Qualcomm Snapdragon 670 Octa Core Processor ,https://rukminim1.flixcart.com/image/312/312/jw6pifk0/mobile-refurbished/z/s/x/r17-128-c-r17-oppo-8-original-imafgk87r3vjvmbd.jpeg?q=70
"Vivo V5s Perfect Selfie (Matte Black, 64 GB)",4.3,"18,690",4,64,256,13.97,5.5,13,0,0,0,3000,MediaTek MT6750 64-bit Octa Core 1.5GHz Processor,https://rukminim1.flixcart.com/image/312/312/j2z1fgw0/mobile/5/7/h/vivo-v5s-1713-original-imaeu5e8m9xrhtjf.jpeg?q=70
"Samsung Galaxy A30 (Black, 64 GB)",4.4,"17,500",4,64,512,16.26,6.4,16,5,0,0,4000,Exynos 7904 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"OPPO A5 (Diamond Red, 32 GB)",4.4,"13,500",4,32,256,15.75,6.2,13,2,0,0,4230,Qualcomm Snapdragon 450 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Redmi Note 6 Pro (Blue, 64 GB)",4.5,"12,999",4,64,256,15.9,6.26,12,5,0,0,4000,Qualcomm Snapdragon 636 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"OPPO A5 (Diamond Blue, 64 GB)",4.4,"15,974",4,64,256,15.75,6.2,13,2,0,0,4230,Qualcomm Snapdragon 450 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"OPPO A5 (Diamond Blue, 32 GB)",4.4,"14,990",4,32,256,15.75,6.2,13,2,0,0,4230,Qualcomm Snapdragon 450 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"OPPO F5 (Black, 64 GB)",4.4,"26,603",6,64,256,15.24,6,16,0,0,0,3200,Mediatek MT6763T Octa Core 2.5 GHz Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Vivo Y90 (Gold, 16 GB)",4.3,"7,990",2,16,256,15.8,6.22,8,0,0,0,4030,MediaTek Helio A22 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Infinix Note 5 (Milan Black, 32 GB)",4.2,"10,599",3,32,128,15.21,5.99,12,0,0,0,4500,Mediatek helio P23 Octa core Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"OPPO A7 (Glaring Gold, 64 GB)",4.4,"18,949",4,64,256,15.75,6.2,13,2,0,0,4230,Qualcomm Snapdragon 450 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Gionee P7 (Grey, 16 GB)",3.8,"12,000",2,16,128,12.7,5,8,0,0,0,2300,Quadcore Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Vivo X50 (Glaze Black, 256 GB)",4.3,"37,990",8,256,256,16.66,6.56,48,13,8,5,4200,Qualcomm Snapdragon 730 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Vivo X50 (Frost Blue, 256 GB)",4.3,"37,990",8,256,256,16.66,6.56,48,13,8,5,4200,Qualcomm Snapdragon 730 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy J8 (Blue, 64 GB)",4.4,"18,990",4,64,256,15.24,6,16,5,0,0,3500,Qualcomm Snapdragon SDM450 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Moto G (3rd Generation) (White, 16 GB)",4.3,"10,999",2,16,32,12.7,5,13,0,0,0,2470,Qualcomm Snapdragon 410 MSM8916 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Nokia 3.2 (Black, 32 GB)",4.1,"11,599",3,32,256,15.9,6.26,13,0,0,0,4000,Qualcomm SDM429 Snapdragon 429 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Vivo V15 Pro (Ruby Red, 128 GB)",4.5,"26,990",8,128,256,16.23,6.39,48,8,5,0,3700,Qualcomm Snapdragon 675AIE Octa Core 2.0GHz Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy J7 Duo (Black, 32 GB)",4.3,"15,999",4,32,256,13.97,5.5,13,5,0,0,3000,Exynos 7884 Processor,https://rukminim1.flixcart.com/image/312/312/jfwuz680/mobile/r/2/r/samsung-j7-duo-sm-j720f-original-imaf49ufhhgpf7xb.jpeg?q=70
"Redmi 9i (Nature Green, 128 GB)",4.5,"9,299",4,128,512,16.59,6.53,13,0,0,0,5000,MediaTek Helio G25 Processor,https://rukminim1.flixcart.com/image/312/312/kesv0y80/mobile/u/h/m/redmi-9i-mzb0818in-original-imafveh4xva2fes2.jpeg?q=70
"Samsung Galaxy J7 Duo (Gold, 32 GB)",4.3,"17,889",4,32,256,13.97,5.5,13,5,0,0,3000,Exynos 7884 Processor,https://rukminim1.flixcart.com/image/312/312/jfwuz680/mobile/h/m/f/samsung-j7-duo-sm-j720f-original-imaf49ufgp38p4gh.jpeg?q=70
"Tecno Camon i ACE 2 (Champagne Gold, 32 GB)",4.2,"8,354",2,32,128,13.97,5.5,13,0.3,0,0,3050,Quad Core Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Redmi Note 5 (Black, 32 GB)",4.4,"9,990",3,32,128,15.21,5.99,12,0,0,0,4000,Qualcomm Snapdragon 625 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"OPPO A7 (Glaze Blue, 64 GB)",4.4,"18,799",4,64,256,15.75,6.2,13,2,0,0,4230,Qualcomm Snapdragon 450 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Redmi 9i (Sea Blue, 128 GB)",4.5,"9,299",4,128,512,16.59,6.53,13,0,0,0,5000,MediaTek Helio G25 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Micromax Canvas Infinity (Black, 32 GB)",4.1,"7,370",3,32,256,14.48,5.7,13,0,0,0,2900,Snapdragon 425 Quad Core Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Nokia 7.2 (Charcoal, 64 GB)",4.2,"17,999",6,64,512,16,6.3,48,5,8,0,3500,Qualcomm Snapdragon 660 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy S10 Plus (Prism Black, 128 GB)",4.6,"74,999",8,128,512,16.26,6.4,16,12,0,0,4100,Exynos 9 9820 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy A30 (White, 64 GB)",4.4,"18,000",4,64,512,16.26,6.4,16,5,0,0,4000,Exynos 7904 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Vivo Y81i (Gold, 16 GB)",4.4,"10,736",2,16,256,15.8,6.22,13,0,0,0,3260,MediaTek Helio A22 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy J7 - 6 (New 2016 Edition) (White, 16 GB)",4.3,"15,299",2,16,128,13.97,5.5,13,0,0,0,3300,Exynos 7870 Octa Core 1.6GHz Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Redmi Note 6 Pro (Black, 64 GB)",4.5,"12,499",4,64,256,15.9,6.26,12,5,0,0,4000,Qualcomm Snapdragon 636 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Vivo Y81 (Black, 32 GB)",4.3,"14,538",4,32,256,15.8,6.22,13,0,0,0,3260,MT6762 (Helio P22) Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Vivo Y81 (Gold, 32 GB)",4.4,"11,500",3,32,256,15.49,6.1,13,0,0,0,3260,MT6762 Octa Core (Helio P22) Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Vivo Y69 (Gold, 32 GB)",4.3,"14,914",3,32,256,13.97,5.5,13,0,0,0,3000,Mediatek MT6750 Octa Core 1.5GHz Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Vivo Y69 (Matte Black, 32 GB)",4.3,"13,900",3,32,256,13.97,5.5,13,0,0,0,3000,Mediatek MT6750 Octa Core 1.5GHz Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Lava Z61 (Gold, 16 GB)",4.2,"5,999",2,16,64,13.84,5.45,8,0,0,0,3000,1.5 GHz Quad Core Processor Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"OPPO F3 (Rose Gold, 64 GB)",4.3,"18,000",4,64,128,13.97,5.5,13,0,0,0,3200,Mediatek MT6750T Processor,https://rukminim1.flixcart.com/image/312/312/j5lchow0/mobile/w/j/x/oppo-f3-cph1609-original-imaew8p52husgunv.jpeg?q=70
"Nokia 3.1 (White, 32 GB)",4,"11,500",3,32,256,13.21,5.2,13,0,0,0,2990,Octa-core MediaTek MT6750 Processor,https://rukminim1.flixcart.com/image/312/312/jpr86fk0/mobile-refurbished/k/8/f/3-1-32-d-1070-nokia-3-original-imafbtsnfjgszzzx.jpeg?q=70
"Nokia 3.1 (Blue/Copper, 32 GB)",4,"11,500",3,32,256,13.21,5.2,13,0,0,0,2990,Octa-core MediaTek MT6750 Processor,https://rukminim1.flixcart.com/image/312/312/jpr86fk0/mobile-refurbished/g/8/d/3-1-16-d-1070-nokia-2-original-imafbtsnfytc4kfn.jpeg?q=70
"Realme X50 Pro (Moss Green, 256 GB)",4.1,"47,999",12,256,256,16.36,6.44,64,12,8,2,4200, Qualcomm Snapdragon 865 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy A8 Star (Black, 64 GB)",4.3,"34,999",6,64,256,16,6.3,24,0,0,0,3700,Qualcomm Snapdragon 660 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy A10 (Blue, 32 GB)",4.4,"7,990",2,32,512,15.75,6.2,13,0,0,0,3400,Exynos 7884 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Vivo V7 (Matte Black, 32 GB)",4.4,"19,670",4,32,256,14.48,5.7,16,0,0,0,3000,Qualcomm Snapdragon 450 Octa Core 1.8 GHz Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Vivo Y83 (Gold, 32 GB)",4.4,"11,999",4,32,256,15.8,6.22,13,0,0,0,3260,Mediatek Helio P22 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Tecno Camon i4 (Champagne Gold, 32 GB)",3.7,"10,999",3,32,256,15.75,6.2,13,8,0,0,3500,Quadcore Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Tecno Camon i4 (Nebula Black, 32 GB)",4.1,"10,000",2,32,256,15.75,6.2,13,8,0,0,3500,Quadcore Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Tecno Camon i4 (Nebula Black, 32 GB)",3.7,"12,425",3,32,256,15.75,6.2,13,8,0,0,3500,Quadcore Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Tecno Camon i4 (Midnight Black, 32 GB)",3.7,"12,250",3,32,256,15.75,6.2,13,5,8,0,3500,Quadcore Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Redmi 4 (Gold, 32 GB)",4.2,"8,990",3,32,128,12.7,5,13,0,0,0,4100,Snapdragon 435 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Redmi Note 6 Pro (Rose Gold, 64 GB)",4.5,"13,490",4,64,256,15.9,6.26,12,5,0,0,4000,Qualcomm Snapdragon 636 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Mi 10 (Coral Green, 256 GB)",4.3,"54,999",8,256,256,16.94,6.67,108,13,2,2,4780,Qualcomm Snapdragon 865 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Samsung Galaxy A10 (Black, 32 GB)",4.4,"7,990",2,32,512,15.75,6.2,13,0,0,0,3400,Exynos 7884 Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Honor 9N (Purple, 64 GB)",4.3,"14,500",4,64,256,14.83,5.84,13,2,0,0,3000,Kirin 659 Octa Core Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"OPPO K1 (Piano Black, 64 GB)",4.3,"16,490",6,64,256,16.28,6.41,16,2,0,0,3600,Qualcomm Snapdragon 660 Octa Core 1.95 GHz Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Vivo Y91 (Ocean Blue, 32 GB)",4.4,"11,990",2,32,256,15.8,6.22,13,2,0,0,4030,Helio P22 (MTK6762R) Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
"Micromax iOne (Black, 16 GB)",3.9,"5,999",2,16,64,13.84,5.45,5,0,0,0,2200,SC9863A Processor,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg
